日期,价格
20171011,2762.00
20171012,2742.00
20171013,2704.00
20171016,2728.00
20171017,2738.00
20171018,2704.00
20171019,2692.00
20171020,2667.00
20171023,2670.00
20171024,2680.00
20171025,2704.00
20171026,2709.00
20171027,2706.00
20171030,2715.00
20171031,2719.00
20171101,2706.00
20171102,2698.00
20171103,2719.00
20171106,2719.00
20171107,2763.00
20171108,2763.00
20171109,2811.00
20171110,2859.00
20171113,2860.00
20171114,2882.00
20171115,2962.00
20171116,2984.00
20171117,3017.00
20171120,3017.00
20171121,3011.00
20171122,3146.00
20171123,3158.00
20171124,3143.00
20171127,3157.00
20171128,3125.00
20171129,3125.00
20171130,3125.00
20171201,3175.00
20171204,3135.00
20171205,3253.00
20171206,3348.00
20171207,3334.00
20171208,3300.00
20171211,3300.00
20171212,3274.00
20171213,3321.00
20171214,3387.00
20171215,3442.00
20171218,3416.00
20171219,3440.00
20171220,3486.00
20171221,3508.00
20171222,3511.00
20171225,3481.00
20171226,3466.00
20171227,3433.00
20171228,3342.00
20171229,3298.00
20180101,3298.00
20180102,3225.00
20180103,3251.25
20180104,3238.75
20180105,3238.75
20180108,3277.50
20180109,3306.88
20180110,3275.00
20180111,3297.50
20180112,3270.00
20180115,3270.00
20180116,3203.75
20180117,3153.75
20180118,3157.50
20180119,3098.75
20180122,3111.25
20180123,3116.25
20180124,3117.50
20180125,3082.50
20180126,3083.75
20180129,3067.50
20180130,3041.25
20180131,2986.25
20180201,2991.25
20180202,2948.75
20180205,2915.00
20180206,2875.00
20180207,2820.00
20180208,2807.50
20180209,2783.75
20180211,2783.75
20180212,2768.75
20180213,2768.75
20180214,2768.75
20180215,2768.75
20180216,2768.75
20180219,2768.75
20180220,2768.75
20180221,2768.75
20180222,2746.25
20180223,2747.50
20180224,2733.75
20180226,2722.50
20180227,2667.50
20180228,2610.00
20180301,2583.75
20180302,2526.25
20180305,2505.00
20180306,2481.25
20180307,2442.50
20180308,2417.50
20180309,2433.75
20180312,2453.75
20180313,2540.00
20180314,2622.50
20180315,2641.25
20180316,2641.25
20180319,2700.00
20180320,2717.50
20180321,2735.00
20180322,2757.50
20180323,2757.50
20180326,2750.00
20180327,2728.75
20180328,2722.50
20180329,2727.50
20180330,2730.00
20180402,2710.00
20180403,2692.50
20180404,2672.50
20180405,2672.50
20180406,2672.50
20180408,2652.50
20180409,2643.75
20180410,2656.88
20180411,2655.00
20180412,2665.00
20180413,2672.50
20180416,2741.88
20180417,2831.25
20180418,2902.50
20180419,2981.25
20180420,2980.00
20180423,2932.50
20180424,2932.50
20180425,2962.50
20180426,2920.00
20180427,2895.00
20180428,2922.50
20180501,2922.50
20180502,2912.50
20180503,2925.00
20180504,2870.00
20180507,2875.00
20180508,2863.75
20180509,2923.75
20180510,2898.75
20180511,2927.50
20180514,2916.25
20180515,2965.62
20180516,3065.62
20180517,3088.12
20180518,3141.25
20180521,3123.75
20180522,3072.50
20180523,3072.50
20180524,3048.75
20180525,3010.00
20180528,3018.75
20180529,2962.50
20180530,2962.50
20180531,2938.75
20180601,2912.50
20180604,2907.50
20180605,2868.75
20180606,2828.75
20180607,2807.50
20180608,2820.00
20180611,2821.25
20180612,2821.25
20180613,2827.50
20180614,2830.00
20180615,2836.25
20180618,2836.25
20180619,2852.50
20180620,2822.50
20180621,2771.25
20180622,2739.38
20180625,2727.50
20180626,2705.00
20180627,2678.75
20180628,2668.75
20180629,2722.50
20180702,2748.75
20180703,2773.75
20180704,2820.00
20180705,2827.50
20180706,2852.50
20180709,2862.50
20180710,2898.75
20180711,2885.62
20180712,2856.88
20180713,2825.00
20180716,2818.75
20180717,2778.75
20180718,2751.25
20180719,2743.75
20180720,2765.00
20180723,2780.00
20180724,2797.50
20180725,2793.75
20180726,2769.38
20180727,2768.75
20180730,2768.75
20180731,2793.75
20180801,2797.50
20180802,2805.00
20180803,2808.75
20180806,2890.00
20180807,2982.50
20180808,3048.75
20180809,3048.75
20180810,3025.00
20180813,3000.00
20180814,2935.00
20180815,2988.12
20180816,2988.75
20180817,2968.75
20180820,2952.50
20180821,2947.50
20180822,2952.50
20180823,2997.50
20180824,2996.25
20180827,2972.50
20180828,2996.25
20180829,3006.25
20180830,3015.00
20180831,3023.75
20180903,3035.00
20180904,3047.50
20180905,3077.50
20180906,3121.25
20180907,3133.75
20180910,3217.50
20180911,3252.50
20180912,3235.00
20180913,3235.00
20180914,3232.50
20180917,3227.50
20180918,3223.75
20180919,3230.00
20180920,3248.75
20180921,3255.00
20180924,3255.00
20180925,3268.75
20180926,3277.50
20180927,3273.75
20180928,3275.00
20181001,3271.25
20181002,3271.25
20181003,3271.25
20181004,3271.25
20181005,3271.25
20181008,3297.50
20181009,3272.50
20181010,3296.25
20181011,3318.12
20181012,3321.88
20181015,3308.75
20181016,3350.00
20181017,3288.75
20181018,3276.25
20181019,3323.75
20181022,3233.75
20181023,3223.75
20181024,3200.00
20181025,3211.25
20181026,3206.25
20181029,3220.00
20181030,3221.25
20181031,3195.00
20181101,3113.75
20181102,3081.25
20181105,3013.75
20181106,3022.50
20181107,3001.25
20181108,2913.75
20181109,2913.75
20181112,2815.00
20181113,2750.00
20181114,2677.50
20181115,2631.25
20181116,2621.25
20181119,2660.00
20181120,2666.25
20181121,2637.50
20181122,2611.25
20181123,2583.75
20181126,2492.50
20181127,2415.00
20181128,2382.50
20181129,2400.00
20181130,2387.50
20181203,2354.00
20181204,2346.00
20181205,2356.00
20181206,2380.00
20181207,2380.00
20181210,2430.00
20181211,2478.00
20181212,2474.00
20181213,2474.00
20181214,2468.00
20181217,2440.00
20181218,2416.00
20181219,2398.00
20181220,2388.00
20181221,2378.00
20181224,2300.00
20181225,2264.00
20181226,2264.00
20181227,2217.50
20181228,2188.00
20181231,2188.00
20190101,2188.00
20190102,2188.00
20190103,2194.00
20190104,2190.00
20190107,2218.00
20190108,2246.00
20190109,2274.00
20190110,2288.00
20190111,2306.00
20190114,2314.00
20190115,2328.00
20190116,2308.00
20190117,2264.00
20190118,2236.00
20190121,2210.00
20190122,2218.00
20190123,2218.00
20190124,2224.00
20190125,2214.00
20190128,2214.00
20190129,2212.00
20190130,2212.00
20190131,2212.00
20190201,2204.00
20190204,2204.00
20190205,2204.00
20190206,2204.00
20190207,2204.00
20190208,2204.00
20190211,2200.00
20190212,2200.00
20190213,2204.00
20190214,2222.00
20190215,2252.00
20190218,2280.00
20190219,2282.00
20190220,2290.00
20190221,2306.00
20190222,2322.00
20190225,2374.00
20190226,2390.00
20190227,2420.00
20190228,2430.00
20190301,2438.00
20190304,2480.00
20190305,2524.00
20190306,2548.00
20190307,2558.00
20190308,2558.00
20190311,2572.00
20190312,2572.00
20190313,2542.00
20190314,2508.00
20190315,2474.00
20190318,2420.00
20190319,2374.00
20190320,2344.00
20190321,2346.00
20190322,2360.00
20190325,2360.00
20190326,2368.00
20190327,2370.00
20190328,2372.00
20190329,2378.00
20190401,2380.00
20190402,2404.00
20190403,2418.00
20190404,2428.00
20190405,2428.00
20190408,2428.00
20190409,2452.00
20190410,2474.00
20190411,2472.00
20190412,2452.00
20190415,2388.00
20190416,2370.00
20190417,2342.00
20190418,2314.00
20190419,2270.00
20190422,2270.00
20190423,2232.00
20190424,2232.00
20190425,2232.00
20190426,2232.00
20190429,2210.00
20190430,2174.00
20190501,2174.00
20190502,2174.00
20190503,2174.00
20190506,2178.00
20190507,2200.00
20190508,2250.00
20190509,2250.00
20190510,2248.00
20190513,2234.00
20190514,2252.00
20190515,2260.00
20190516,2266.00
20190517,2280.00
20190520,2288.00
20190521,2306.00
20190522,2306.00
20190523,2342.00
20190524,2342.00
20190527,2324.00
20190528,2336.00
20190529,2340.00
20190530,2340.00
20190531,2334.00
20190603,2298.00
20190604,2264.00
20190605,2232.00
20190606,2228.00
20190607,2228.00
20190610,2184.00
20190611,2184.00
20190612,2194.00
20190613,2194.00
20190614,2198.00
20190617,2186.00
20190618,2188.00
20190619,2188.00
20190620,2188.00
20190621,2190.00
20190624,2186.00
20190625,2184.00
20190626,2182.00
20190627,2180.00
20190628,2180.00
20190701,2178.00
20190702,2178.00
20190703,2168.00
20190704,2160.00
20190705,2160.00
20190708,2160.00
20190709,2154.00
20190710,2150.00
20190711,2144.00
20190712,2134.00
20190715,2126.00
20190716,2126.00
20190717,2106.00
20190718,2100.00
20190719,2100.00
20190722,2100.00
20190723,2052.00
20190724,2030.00
20190725,2012.00
20190726,2008.00
20190729,2004.00
20190730,1992.00
20190731,1970.00
20190801,1970.00
20190802,2022.00
20190805,2076.00
20190806,2086.00
20190807,2090.00
20190808,2108.00
20190809,2136.00
20190812,2182.00
20190813,2212.00
20190814,2224.00
20190815,2224.00
20190816,2224.00
20190819,2226.00
20190820,2222.00
20190821,2194.00
20190822,2190.00
20190823,2174.00
20190826,2174.00
20190827,2088.00
20190828,2024.00
20190829,2024.00
20190830,1996.00
20190902,1994.00
20190903,2016.00
20190904,2050.00
20190905,2050.00
20190906,2090.00
20190909,2076.00
20190910,2088.00
20190911,2098.00
20190912,2098.00
20190913,2098.00
20190916,2098.00
20190917,2126.00
20190918,2184.00
20190919,2192.00
20190920,2180.00
20190923,2192.00
20190924,2208.00
20190925,2240.00
20190926,2240.00
20190927,2296.00
20190930,2310.00
20191001,2310.00
20191002,2310.00
20191003,2310.00
20191004,2310.00
20191007,2310.00
20191008,2310.00
20191009,2382.00
20191010,2392.00
20191011,2392.00
20191014,2356.00
20191015,2352.00
20191016,2330.00
20191017,2310.00
20191018,2350.00
20191021,2350.00
20191022,2247.50
20191023,2127.50
20191024,2100.00
20191025,2104.00
20191028,2122.00
20191029,2158.00
20191030,2174.00
20191031,2174.00
20191101,2180.00
20191104,2150.00
20191105,2146.00
20191106,2150.00
20191107,2158.00
20191108,2158.00
20191111,2146.00
20191112,2134.00
20191113,2080.00
20191114,2060.00
20191115,2058.00
20191118,2066.00
20191119,2078.00
20191120,2086.00
20191121,2084.00
20191122,2086.00
20191125,2117.50
20191126,2117.50
20191127,2147.50
20191128,2147.50
20191129,2145.00
20191202,2145.00
20191203,2152.50
20191204,2140.00
20191205,2152.50
20191206,2152.50
20191209,2152.50
20191210,2125.00
20191211,2125.00
20191212,2125.00
20191213,2120.00
20191216,2120.00
20191217,2120.00
20191218,2090.00
20191219,2090.00
20191220,2090.00
20191223,2062.50
20191224,2062.50
20191225,2047.50
20191226,2045.00
20191227,2045.00
20191230,2055.00
20191231,2055.00
20200101,2055.00
20200102,2077.50
20200103,2077.50
20200106,2097.50
20200107,2137.50
20200108,2195.00
20200109,2215.00
20200110,2207.50
20200113,2187.50
20200114,2252.50
20200115,2255.00
20200116,2267.50
20200117,2262.50
20200120,2230.00
20200121,2242.50
20200122,2242.50
20200123,2242.50
20200124,2242.50
20200127,2242.50
20200128,2242.50
20200129,2242.50
20200130,2242.50
20200131,2242.50
20200203,2242.50
20200204,2205.00
20200205,2205.00
20200206,2205.00
20200207,2205.00
20200210,2155.00
20200211,2155.00
20200212,2147.50
20200213,2005.00
20200214,1985.00
20200217,1985.00
20200218,1982.50
20200219,1987.50
20200220,1987.50
20200221,2022.50
20200224,2012.50
20200225,2012.50
20200226,2012.50
20200227,2022.50
20200228,2022.50
20200302,2002.50
20200303,2002.50
20200304,2002.50
20200305,1992.50
20200306,1980.00
20200309,1962.50
20200310,1937.50
20200311,1892.50
20200312,1872.50
20200313,1842.50
20200316,1820.00
20200317,1815.00
20200318,1797.50
20200319,1780.00
20200320,1762.50
20200323,1702.50
20200324,1695.00
20200325,1657.50
20200326,1632.50
20200327,1612.50
20200330,1605.00
20200331,1607.50
20200401,1600.00
20200402,1612.50
20200403,1612.50
20200406,1622.50
20200407,1622.50
20200408,1715.00
20200409,1720.00
20200410,1725.00
20200413,1750.00
20200414,1790.00
20200415,1790.00
20200416,1787.50
20200417,1775.00
20200420,1730.00
20200421,1705.00
20200422,1642.50
20200423,1642.50
20200424,1620.00
20200427,1645.00
20200428,1655.00
20200429,1657.50
20200430,1657.50
20200501,1657.50
20200504,1657.50
20200505,1657.50
20200506,1680.00
20200507,1727.50
20200508,1727.50
20200511,1730.00
20200512,1730.00
20200513,1730.00
20200514,1700.00
20200515,1692.50
20200518,1657.50
20200519,1657.50
20200520,1657.50
20200521,1637.50
20200522,1637.50
20200525,1630.00
20200526,1630.00
20200527,1630.00
20200528,1630.00
20200529,1620.00
20200601,1605.00
20200602,1605.00
20200603,1605.00
20200604,1612.50
20200605,1617.50
20200608,1617.50
20200609,1650.00
20200610,1650.00
20200611,1647.50
20200612,1627.50
20200615,1620.00
20200616,1617.50
20200617,1610.00
20200618,1610.00
20200619,1617.50
20200622,1622.50
20200623,1642.50
20200624,1645.00
20200629,1627.50
20200630,1625.00
20200701,1625.00
20200702,1615.00
20200703,1627.50
20200706,1635.00
20200707,1642.50
20200708,1665.00
20200709,1660.00
20200710,1657.50
20200713,1657.50
20200714,1660.00
20200715,1660.00
20200716,1660.00
20200717,1652.50
20200720,1637.50
20200721,1635.00
20200722,1622.50
20200723,1622.50
20200724,1622.50
20200727,1620.00
20200728,1622.50
20200729,1640.00
20200730,1640.00
20200731,1640.00
20200803,1640.00
20200804,1637.50
20200805,1632.50
20200806,1632.50
20200807,1632.50
20200810,1632.50
20200811,1622.50
20200812,1622.50
20200813,1622.50
20200814,1622.50
20200817,1620.00
20200818,1615.00
20200819,1615.00
20200820,1615.00
20200821,1615.00
20200822,175.00
20200823,1615.00
20200824,1615.00
20200825,1615.00
20200826,1612.50
20200827,1612.50
20200828,1622.50
20200829,1622.50
20200830,1622.50
20200831,1622.50
20200901,1630.00
20200902,1707.50
20200903,1710.00
20200904,1710.00
20200905,1710.00
20200906,1710.00
20200907,1725.00
20200908,1770.00
20200909,1802.50
20200910,1802.50
20200911,1805.00
20200912,1805.00
20200913,1805.00
20200914,1805.00
20200915,1805.00
20200916,1807.50
20200917,1810.00
20200918,1810.00
20200919,1810.00
20200920,1810.00
20200921,1795.00
20200922,1795.00
20200923,1790.00
20200924,1790.00
20200925,1790.00
20200926,1790.00
20200927,1790.00
20200928,1795.00
20200929,1795.00
20200930,1795.00
20201001,1795.00
20201002,1795.00
20201003,1795.00
20201004,1795.00
20201005,1795.00
20201007,1795.00
20201008,1795.00
20201009,1812.50
20201010,1825.00
20201011,1825.00
20201012,1825.00
20201013,1902.50
20201014,1925.00
20201015,1925.00
20201016,1930.00
20201017,1930.00
20201018,1930.00
20201019,1930.00
20201020,1935.00
20201021,1932.50
20201022,1932.50
20201023,1932.50
20201024,1932.50
20201025,1932.50
20201026,1917.50
20201027,1917.50
20201028,1895.00
20201029,1890.00
20201030,1890.00
20201031,1882.50
20201101,1882.50
20201102,1890.00
20201103,1902.50
20201104,1940.00
20201105,1940.00
20201106,1940.00
20201107,1940.00
20201108,1940.00
20201109,1990.00
20201110,2027.50
20201111,2100.00
20201112,2110.00
20201113,2110.00
20201114,2110.00
20201115,2110.00
20201116,2122.50
20201117,2122.50
20201118,2122.50
20201119,2115.00
20201120,2117.50
20201121,2117.50
20201122,2117.50
20201123,2117.50
20201124,2125.00
20201125,2122.50
20201126,2122.50
20201127,2110.00
20201128,2110.00
20201129,2110.00
20201130,2097.50
20201201,2095.00
20201202,2095.00
20201203,2097.50
20201204,2107.50
20201205,2107.50
20201206,2107.50
20201207,2107.50
20201208,2110.00
20201209,2112.50
20201210,2112.50
20201211,2130.00
20201212,2130.00
20201213,2130.00
20201214,2130.00
20201215,2210.00
20201216,2210.00
20201217,2275.00
20201218,2280.00
20201219,2280.00
20201220,2280.00
20201221,2290.00
20201222,2287.50
20201223,2352.50
20201224,2355.00
20201225,2355.00
20201226,2355.00
20201227,2355.00
20201228,2355.00
20201229,2355.00
20201230,2317.50
20201231,2310.00
20210101,2310.00
20210102,2310.00
20210103,2310.00
20210104,2282.50
20210105,2280.00
20210106,2280.00
20210107,2270.00
20210108,2270.00
20210109,2270.00
20210110,2270.00
20210111,2327.50
20210112,2332.50
20210113,2370.00
20210114,2367.50
20210115,2367.50
20210116,2367.50
20210117,2367.50
20210118,2362.50
20210119,2360.00
20210120,2360.00
20210121,2335.00
20210122,2335.00
20210123,2335.00
20210124,2335.00
20210125,2335.00
20210126,2335.00
20210127,2312.50
20210128,2310.00
20210129,2290.00
20210130,2290.00
20210131,2290.00
20210201,2290.00
20210202,2267.50
20210203,2240.00
20210204,2240.00
20210205,2245.00
20210206,2245.00
20210207,2245.00
20210208,2252.50
20210209,2252.50
20210210,2252.50
20210211,2252.50
20210212,2252.50
20210213,2252.50
20210214,2252.50
20210215,2252.50
20210216,2252.50
20210217,2252.50
20210218,2252.50
20210219,2262.50
20210220,2267.50
20210221,2267.50
20210222,2270.00
20210223,2272.50
20210224,2277.50
20210225,2282.50
20210226,2282.50
20210227,2282.50
20210228,2282.50
20210301,2295.00
20210302,2302.50
20210303,2332.50
20210304,2332.50
20210305,2335.00
20210306,2335.00
20210307,2335.00
20210308,2335.00
20210309,2367.50
20210310,2462.50
20210311,2462.50
20210312,2462.50
20210313,2450.00
20210314,2450.00
20210315,2427.50
20210316,2425.00
20210317,2352.50
20210318,2352.50
20210319,2327.50
20210320,2327.50
20210321,2327.50
20210322,2327.50
20210323,2327.50
20210324,2330.00
20210325,2330.00
20210326,2330.00
20210327,2330.00
20210328,2330.00
20210329,2337.50
20210330,2357.50
20210331,2377.50
20210401,2377.50
20210402,2377.50
20210403,2377.50
20210404,2377.50
20210405,2377.50
20210406,2385.00
20210407,2395.00
20210408,2395.00
20210409,2390.00
20210410,2390.00
20210411,2390.00
20210412,2375.00
20210413,2367.50
20210414,2370.00
20210415,2380.00
20210416,2390.00
20210417,2390.00
20210418,2390.00
20210419,2440.00
20210420,2460.00
20210421,2510.00
20210422,2510.00
20210423,2510.00
20210424,2510.00
20210425,2505.00
20210426,2525.00
20210427,2565.00
20210428,2570.00
20210429,2570.00
20210430,2560.00
20210501,2560.00
20210502,2560.00
20210503,2560.00
20210504,2560.00
20210505,2560.00
20210506,2560.00
20210507,2562.50
20210508,2595.00
20210509,2595.00
20210510,2607.50
20210511,2612.50
20210512,2652.50
20210513,2680.00
20210514,2727.50
20210515,2727.50
20210516,2727.50
20210517,2732.50
20210518,2730.00
20210519,2725.00
20210520,2725.00
20210521,2712.50
20210522,2712.50
20210523,2712.50
20210524,2670.00
20210525,2677.50
20210526,2682.50
20210527,2685.00
20210528,2685.00
20210529,2685.00
20210530,2685.00
20210531,2672.50
20210601,2665.00
20210602,2632.50
20210603,2622.50
20210604,2615.00
20210605,2615.00
