日期,价格
20161007,2978.46
20161008,2978.46
20161009,2963.08
20161010,2963.08
20161011,2968.46
20161012,2976.15
20161013,2980.00
20161014,3002.31
20161017,3010.00
20161018,3021.54
20161019,3038.46
20161020,3052.31
20161021,3052.31
20161024,3063.85
20161025,3056.15
20161026,3060.00
20161027,3060.00
20161028,3054.62
20161031,3041.15
20161101,3041.15
20161102,3030.00
20161103,3030.00
20161104,3035.00
20161107,3048.85
20161108,3055.38
20161109,3055.38
20161110,3083.08
20161111,3104.62
20161114,3156.92
20161115,3172.31
20161116,3187.69
20161117,3187.69
20161118,3191.54
20161121,3166.92
20161122,3176.15
20161123,3154.62
20161124,3143.08
20161125,3123.85
20161128,3204.62
20161129,3243.08
20161130,3294.62
20161201,3310.00
20161202,3313.85
20161205,3275.38
20161206,3242.31
20161207,3230.77
20161208,3205.38
20161209,3186.15
20161212,3178.46
20161213,3163.08
20161214,3146.15
20161215,3146.15
20161216,3146.15
20161219,3158.46
20161220,3158.46
20161221,3156.92
20161222,3149.23
20161223,3144.62
20161226,3144.62
20161227,3144.62
20161228,3144.62
20161229,3144.62
20161230,3144.62
20170102,3144.62
20170103,3121.54
20170104,3121.54
20170105,3106.15
20170106,3106.15
20170109,3106.15
20170110,3106.15
20170111,3106.15
20170112,3106.15
20170113,3106.15
20170116,3106.15
20170117,3106.15
20170118,3111.54
20170119,3111.54
20170120,3114.62
20170122,3114.62
20170123,3123.85
20170124,3123.85
20170125,3123.85
20170126,3123.85
20170127,3123.85
20170130,3123.85
20170131,3123.85
20170201,3123.85
20170202,3123.85
20170203,3123.85
20170206,3112.31
20170207,3112.31
20170208,3112.31
20170209,3123.85
20170210,3123.85
20170213,3123.85
20170214,3123.85
20170215,3123.85
20170216,3127.69
20170217,3127.69
20170220,3127.69
20170221,3127.69
20170222,3127.69
20170223,3127.69
20170224,3156.92
20170227,3156.92
20170228,3183.85
20170301,3193.85
20170302,3208.46
20170303,3208.46
20170306,3208.46
20170307,3198.46
20170308,3190.77
20170309,3173.85
20170310,3173.85
20170313,3162.31
20170314,3162.31
20170315,3162.31
20170316,3162.31
20170317,3170.77
20170320,3179.23
20170321,3179.23
20170322,3179.23
20170323,3179.23
20170324,3196.92
20170327,3196.92
20170328,3196.92
20170329,3212.31
20170330,3212.31
20170331,3212.31
20170403,3212.31
20170404,3212.31
20170405,3202.31
20170406,3176.54
20170407,3176.54
20170410,3154.23
20170411,3154.23
20170412,3151.92
20170413,3123.00
20170414,3109.67
20170417,3109.67
20170418,3086.33
20170419,3086.33
20170420,3074.33
20170421,3081.00
20170424,3093.00
20170425,3095.00
20170426,3095.00
20170427,3095.00
20170428,3095.00
20170501,3095.00
20170502,3084.67
20170503,3087.33
20170504,3084.00
20170505,3067.33
20170508,3067.33
20170509,3067.33
20170510,3050.00
20170511,3050.00
20170512,3044.67
20170515,3044.67
20170516,3032.00
20170517,3036.00
20170518,3036.67
20170519,3034.67
20170522,3034.67
20170523,3034.67
20170524,3034.67
20170525,3034.67
20170526,3034.67
20170529,3034.67
20170530,3034.67
20170531,3034.67
20170601,3034.67
20170602,3034.67
20170605,3034.67
20170606,2974.67
20170607,2974.67
20170608,2974.67
20170609,2974.67
20170612,2942.67
20170613,2942.67
20170614,2942.67
20170615,2942.67
20170616,2938.67
20170619,2938.67
20170620,2938.67
20170621,2938.67
20170622,2938.67
20170623,2938.67
20170626,2959.33
20170627,2959.33
20170628,2959.33
20170629,2948.00
20170630,2946.67
20170703,2948.00
20170704,2948.00
20170705,2948.00
20170706,2949.33
20170707,2949.33
20170710,2949.33
20170711,2948.67
20170712,2952.00
20170713,2955.33
20170714,2962.00
20170717,2970.00
20170718,2978.00
20170719,2982.00
20170720,2988.67
20170721,2995.33
20170725,2992.00
20170726,2998.67
20170727,2998.67
20170728,2998.67
20170731,2998.46
20170801,2992.31
20170802,2982.31
20170803,2986.15
20170804,2986.15
20170807,3000.00
20170808,3008.46
20170809,3020.00
20170810,3026.15
20170811,3031.54
20170814,3033.85
20170815,3033.85
20170816,3026.15
20170817,3021.54
20170818,3002.31
20170821,2999.23
20170822,2999.23
20170823,2999.23
20170824,2997.69
20170825,2997.69
20170828,2998.46
20170829,2990.77
20170830,2975.38
20170831,2957.69
20170901,2930.00
20170904,2906.15
20170905,2903.08
20170906,2909.23
20170907,2939.23
20170908,2966.15
20170911,2969.23
20170912,2956.92
20170913,2953.08
20170914,2953.08
20170915,2957.69
20170918,2973.85
20170919,3009.23
20170920,3024.62
20170921,3039.23
20170922,3050.77
20170925,3189.23
20170926,3196.15
20170927,3226.92
20170928,3360.00
20170929,3677.69
20170930,3804.62
20171003,3804.62
20171004,3804.62
20171005,3804.62
20171006,3804.62
20171009,3822.50
20171010,3824.17
20171011,3815.83
20171012,3849.17
20171013,3857.50
20171016,3956.67
20171017,4041.67
20171018,4050.00
20171019,4116.67
20171020,4179.17
20171023,4358.33
20171024,4350.00
20171025,4300.00
20171026,4258.33
20171027,4233.33
20171030,4212.50
20171031,4170.83
20171101,4254.17
20171102,4266.67
20171103,4275.00
20171106,4325.00
20171107,4341.67
20171108,4337.50
20171109,4325.00
20171110,4304.17
20171113,4262.50
20171114,4255.83
20171115,4239.17
20171116,4361.67
20171117,4458.33
20171120,4608.33
20171121,4769.17
20171122,4883.33
20171123,4991.67
20171124,5170.83
20171127,6075.00
20171128,6158.33
20171129,6450.00
20171130,6516.67
20171201,6558.33
20171204,6704.17
20171205,6616.67
20171206,6575.00
20171207,6558.33
20171208,6625.00
20171211,6791.67
20171212,6833.33
20171213,6854.17
